EncryptedID,Semester,GPA,TC qua,Acc
15327c072c51a9bd85e22b905f2d21f9fe3796866356091c9ca321a928cc1828,6,2.91,17,100
15327c072c51a9bd85e22b905f2d21f9fe3796866356091c9ca321a928cc1828,7,2.81,18,118
15327c072c51a9bd85e22b905f2d21f9fe3796866356091c9ca321a928cc1828,8,2.89,14,132
15327c072c51a9bd85e22b905f2d21f9fe3796866356091c9ca321a928cc1828,9,3.18,11,143
15327c072c51a9bd85e22b905f2d21f9fe3796866356091c9ca321a928cc1828,10,3.62,12,155
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,1,2.5,14,14
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,2,2.73,11,25
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,3,2.69,21,46
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,4,2.58,18,64
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,5,2.25,18,82
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,6,3.17,18,100
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,7,3.25,16,116
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,8,3.47,19,135
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,9,3.75,12,147
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,10,0.0,0,147
154ec18f41a02de3940047aac7a6a26c73df044bc988ddf59250c4c50896ad3d,11,4.0,9,156
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,1,2.08,12,12
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,2,3.29,12,24
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,3,2.44,16,40
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,4,2.94,17,57
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,5,3.25,18,75
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,6,2.56,15,90
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,7,3.45,21,108
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,8,2.25,9,117
155c3f39237a4a3e65b464a118e99d8feaa445c17618d2ee1d44c5d370f2495f,9,3.33,9,126
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,1,1.08,4,4
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,2,0.57,4,8
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,3,0.38,5,13
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,4,1.56,10,23
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,5,1.71,11,36
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,6,2.82,14,50
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,7,3.03,13,71
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,8,3.02,23,97
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,9,3.35,20,119
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,10,2.7,23,142
1576d6a93d23a8b4931bd89b596fd51034c0bccf975d9e752b99bd59d114a30f,11,3.4,15,157
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,1,2.42,12,12
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,2,2.5,14,26
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,3,2.32,19,47
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,4,2.47,15,62
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,5,3.53,17,81
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,6,3.72,20,101
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,7,3.0,17,118
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,8,2.72,16,134
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,9,3.28,16,150
1577ba3a779bcc27eacf904465fca0399998bdab78e9c3a8140908f255799b2e,10,4.0,9,159
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,1,0.86,6,6
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,2,0.45,5,11
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,3,1.88,17,36
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,4,0.75,9,45
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,5,2.0,16,67
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,6,2.7,15,79
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,7,2.56,24,103
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,8,3.67,21,124
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,9,1.95,15,139
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,10,4.0,12,151
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,11,0.0,0,151
1583aad01ab7dcc62a0f6779e5176f2efa5b9adc154bd1c72f62ed623b3b205d,12,3.5,4,155
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,1,2.17,8,8
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,2,1.43,9,17
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,3,1.34,9,30
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,4,1.66,14,44
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,5,1.94,14,58
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,6,1.74,15,73
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,7,2.88,18,95
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,8,2.38,17,114
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,9,2.74,20,136
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,10,3.33,15,151
159260dc773b75953fb946d8ca59d7c52cf4588a23dadcc284b296f9d9eb2c10,11,3.3,5,156
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,1,2.0,8,8
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,2,2.18,14,22
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,3,1.86,14,38
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,4,2.55,17,55
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,5,2.57,21,76
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,6,2.82,19,95
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,7,2.97,19,114
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,8,2.98,21,135
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,9,3.14,11,144
15bfc711c791716769de9e0ff2b4d80b81031ca1f4b4570ddffd231d84a415bc,10,4.0,12,156
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,1,1.64,12,12
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,2,1.45,11,23
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,3,2.45,21,44
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,4,1.5,15,59
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,5,2.77,13,77
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,6,2.42,13,90
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,7,3.33,18,108
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,8,3.16,16,124
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,9,3.65,17,143
15cb0f0b8ac04d2a68d79137e886b8275d63814d08e77d5549f7ff29525509dd,10,4.0,12,155
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,1,2.17,12,12
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,2,2.42,12,24
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,3,1.31,10,34
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,4,3.75,4,38
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,5,0.0,0,41
15d7378ff4f48da171d9bc5a1b6be3812228e09a6bef44a4d41db722092a4714,6,0.0,0,41
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,1,1.25,4,4
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,2,1.25,6,10
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,3,0.82,8,18
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,4,2.79,21,39
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,5,2.58,18,57
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,6,2.81,22,81
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,7,2.25,19,100
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,8,2.46,12,112
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,9,2.02,18,130
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,10,3.04,12,142
16450fa01121a8515be5e24aa6dfc4e8f06c4130eedbeec7de8c77f4d88b8776,11,3.36,14,156
1650da3bb40de60406b0c7bdb4c9b1edae0f6e19c7c32f9bda46bf412d6358f5,1,1.17,8,8
1650da3bb40de60406b0c7bdb4c9b1edae0f6e19c7c32f9bda46bf412d6358f5,2,2.0,9,17
1650da3bb40de60406b0c7bdb4c9b1edae0f6e19c7c32f9bda46bf412d6358f5,3,0.14,2,23
1650da3bb40de60406b0c7bdb4c9b1edae0f6e19c7c32f9bda46bf412d6358f5,4,0.0,0,23
1650da3bb40de60406b0c7bdb4c9b1edae0f6e19c7c32f9bda46bf412d6358f5,5,0.0,0,23
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,1,2.47,15,15
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,2,3.32,11,26
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,3,3.31,16,42
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,4,3.5,18,60
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,5,3.32,19,79
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,6,2.94,18,97
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,7,2.98,21,118
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,8,3.44,17,135
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,9,3.4,10,145
16ae5d6ce064e07001c9575a0382a6df315d4633e4d08a8d6f9d8de2269855d0,10,4.0,12,157
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,1,0.43,2,2
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,2,0.0,0,2
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,3,2.33,9,19
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,4,2.21,14,33
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,5,1.12,13,48
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,6,0.88,11,59
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,7,1.61,11,73
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,8,3.18,17,90
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,9,2.5,18,112
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,10,1.79,14,126
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,11,3.11,14,140
16b6c8166c5cca3fbe3b53f6da18c9a1581c0cb740d1f0a8408bcd04b13a30b2,12,4.0,15,157
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,1,3.08,12,12
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,2,1.64,11,23
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,3,2.47,16,39
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,4,1.84,16,55
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,5,2.58,18,78
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,6,2.89,18,96
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,7,3.16,19,115
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,8,3.36,14,129
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,9,3.39,14,143
16ce8cb9266c581dd3478661a1a578c37a1a93f05100258b170728c3930bd555,10,4.0,12,155
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,1,1.43,12,12
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,2,1.27,11,23
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,3,1.84,16,44
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,4,1.3,9,53
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,5,1.5,13,69
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,6,2.0,20,89
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,7,2.52,18,104
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,8,3.07,15,114
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,9,3.22,23,141
171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e,10,3.7,15,156
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,1,2.25,12,12
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,2,2.5,14,26
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,3,3.0,16,42
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,4,3.02,20,62
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,5,3.0,21,83
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,6,3.53,18,101
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,7,3.47,17,118
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,8,3.31,16,134
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,9,3.24,17,144
17257f907f4ce6bcee0a3d2b94d0435340a4715b62b552c597ca820afa46b25e,10,3.75,16,156
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,1,1.86,11,11
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,2,1.94,18,33
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,3,0.25,3,36
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,4,1.24,9,48
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,5,1.53,15,63
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,6,1.29,9,75
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,7,1.46,18,93
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,8,1.52,17,110
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,9,2.72,13,123
176d51d8784726cab8dd62a6a9edf4f433a742cfd277299fe676dad04d2fa169,10,1.0,3,128
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,1,2.5,12,12
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,2,2.61,14,26
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,3,3.03,16,42
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,4,2.74,17,59
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,5,3.61,19,81
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,6,3.68,20,101
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,7,3.53,16,117
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,8,3.61,18,135
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,9,3.91,11,146
178f4c14cadbbdfa5b02ca14118c70253b5f1e7248f22c96a210b25ca7032412,10,4.0,9,155
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,1,1.58,8,8
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,2,2.42,12,20
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,3,2.75,14,34
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,4,2.21,17,51
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,5,2.25,13,68
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,6,1.36,14,82
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,7,1.5,7,89
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,8,1.0,7,96
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,9,1.85,19,120
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,10,2.25,14,134
17be7f68fde6e726c59583b6b7204eaa012bb733d6fc5759b4e1af65eee6f120,11,0.83,3,137
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,1,1.75,8,8
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,2,2.5,16,24
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,3,2.25,16,40
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,4,2.66,19,59
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,5,3.27,22,78
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,6,2.45,19,97
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,7,2.93,21,118
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,8,3.62,21,139
1821fd20ffd80b51e69067434fde9c55d57e4e563375592b451860f299d0586c,9,3.91,17,156
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,1,1.87,11,11
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,2,3.36,11,22
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,3,3.07,14,40
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,4,3.0,5,45
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,5,3.44,17,69
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,6,3.25,18,94
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,7,2.61,14,110
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,8,2.92,20,130
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,9,3.03,16,145
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,10,2.62,9,154
18659b43c0c9604ff8056052fb9e4d24a0456591b71d72145b2e7ee1cae20ed2,11,4.0,3,157
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,1,1.0,4,4
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,2,0.92,7,11
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,3,1.44,12,27
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,4,1.67,12,39
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,5,2.25,15,58
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,6,0.5,4,62
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,7,1.22,10,72
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,8,1.5,10,82
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,9,1.54,11,95
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,10,1.5,9,104
1890231ac2daff4c314ef78a48495040911e0cb07e19e744928dd5f10e45487a,11,1.73,11,115
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,1,2.33,12,12
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,2,3.0,14,26
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,3,3.22,18,44
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,4,3.55,20,64
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,5,3.52,20,86
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,6,3.17,18,104
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,7,3.83,18,122
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,8,4.0,17,139
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,9,3.67,9,148
1893569c493dddc20268a58c45956ac6da97c7abc94642346bbd25dde7bc9689,10,4.0,9,157
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,1,1.67,8,8
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,2,2.67,12,20
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,3,1.66,14,34
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,4,2.78,16,50
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,5,2.9,20,76
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,6,2.42,19,95
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,7,2.17,17,112
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,8,2.91,19,131
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,9,3.5,9,143
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,10,4.0,12,155
1897f7f5992af3b8735b9fa518bdf1b5220eaddba38eebe120acb18f61455550,11,3.5,4,159
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,1,2.93,14,14
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,2,2.45,11,25
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,3,1.76,21,46
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,4,2.0,15,61
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,5,1.29,12,76
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,6,2.73,22,98
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,7,3.17,18,119
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,8,3.55,21,140
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,9,2.77,8,148
18d9f70c3de379e9f9ec5f4c8b4e6015d8d2165b8fc6b45e8fd8c3490d5e7cd3,10,4.0,9,157
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,1,1.8,8,8
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,2,2.27,8,16
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,3,2.21,10,32
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,4,1.58,13,45
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,5,2.63,19,70
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,6,2.38,14,84
18ed9aecf8f372ef5073a6fdf53bb3a6939c4e63ce447f24e9eb3ec8cf430636,7,2.27,13,97
