EncryptedID,GPA_1,GPA_2,GPA_3,GPA_4,GPA_5,GPA_6,GPA_7,GPA_8,GPA_9,GPA_10,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,Final CPA
9f23b97cc992f9531179b934c956bd6a67a1a25904fd920d0afec19b6b9f0e6b,2.5,3.18,2.55,2.62,1.98,2.25,1.79,3.11,3.37,4.0,12.0,11.0,22.0,16.0,20.0,15.0,14.0,14.0,19.0,9.0,2.66
a19456dbbc3b34116c6186f454ef12204de8ddf27fd10d2ddad4031601ec345d,2.67,3.0,3.3,3.14,3.38,3.69,3.84,3.14,3.8,4.0,12.0,11.0,22.0,14.0,17.0,18.0,16.0,18.0,10.0,9.0,3.38
a1a1e9ff113b552b9268bd6b03a9a1de6dbded9c06cbec5b21cf7add6610282b,1.92,0.82,1.93,0.93,2.43,2.45,2.65,3.38,3.63,4.0,12.0,9.0,22.0,8.0,21.0,18.0,13.0,13.0,19.0,9.0,2.49
a2e3f06b4d7c68467753d3dc306afe0c9f6b652cc291f1351b06b69a878e48c2,2.17,2.5,3.26,2.81,2.67,3.72,3.56,3.63,3.92,4.0,12.0,11.0,19.0,16.0,18.0,18.0,16.0,19.0,12.0,9.0,3.23
a3ce350a66819fef9c2486290be365e44082d196011b05c8f6dc863622c1cc7c,2.5,2.92,2.83,2.06,1.71,2.57,3.11,3.5,3.67,3.0,12.0,12.0,18.0,13.0,18.0,21.0,18.0,22.0,9.0,9.0,2.77
a427d9ad269e7ff96358e72e9deb9744ef425e3a0ff60a3eadab0e6723226e4e,2.25,2.09,2.41,2.47,1.92,3.03,2.72,3.55,3.87,3.13,12.0,11.0,22.0,17.0,17.0,17.0,16.0,20.0,19.0,21.0,2.81
a440badaedeee55e60b253a1662938f747de233cd24b6d7ade202cc0bb1cf8db,2.83,2.62,2.75,2.8,2.73,3.31,3.39,3.04,3.73,4.0,12.0,12.0,18.0,20.0,19.0,18.0,19.0,13.0,11.0,9.0,3.07
a45e16c1fcdc48d931aa893f03a7190d280609af7f12c10ea92875a8f511b702,3.25,2.92,2.82,2.85,2.4,2.81,2.88,3.0,3.43,3.0,12.0,13.0,17.0,17.0,15.0,21.0,21.0,11.0,14.0,9.0,2.91
a461c90f22f56e9bf5df3889712820c3aecadbae84e258db1b89ac81514fb4d2,3.5,2.83,2.92,3.4,3.41,3.92,3.29,3.76,3.88,4.0,12.0,10.0,18.0,20.0,22.0,18.0,17.0,17.0,8.0,9.0,3.47
a4737918bf960c7403b5dbcf71b47cbe3b498d3b62e2749dded2f4201b6c5780,3.17,3.31,3.38,2.9,3.84,3.32,2.27,3.39,2.93,4.0,12.0,13.0,17.0,15.0,19.0,20.0,11.0,14.0,12.0,14.0,3.3
a6157f637a2b38db5f573eb109d25384cdcef4970d1f47302e2aca89a963c5f0,1.25,2.14,1.18,1.22,1.5,2.0,1.95,2.92,3.44,3.0,8.0,11.0,16.0,8.0,12.0,16.0,19.0,22.0,17.0,9.0,2.17
a661da3443d6dc73ca821bdd8440ad2adc11cca5f14cc9fefd2aed541a7fe7a7,2.5,1.92,2.06,2.15,2.28,3.42,2.72,3.37,2.92,3.86,12.0,12.0,17.0,14.0,14.0,18.0,20.0,15.0,11.0,14.0,2.74
a6e515c7b7a7f77ee68107f7bfbfd3b2b7edd62a95d3b8c23b08837bf6d580fb,3.17,2.07,3.41,3.11,3.0,3.19,3.62,3.57,3.0,3.5,12.0,15.0,17.0,19.0,19.0,21.0,13.0,22.0,2.0,9.0,3.18
a744282436521ee748bf6f343eab5ba0bb1ee5751a2adb555a58f42142a77102,3.17,2.38,1.74,2.24,2.41,2.69,3.67,3.0,3.5,4.0,12.0,13.0,14.0,16.0,19.0,24.0,15.0,13.0,12.0,9.0,2.8
a8cb14acbacce5722c5cdefca45c44f9522966f75462cee09882eff6a599ad23,0.67,2.65,2.45,2.88,3.27,2.79,2.74,3.5,2.33,3.0,6.0,13.0,11.0,14.0,22.0,24.0,18.0,20.0,6.0,9.0,2.83
a9943348e0a5cf7e5b088942c64b59a7aa35e1d50e29d4f8b9335e37feabe4f0,1.83,2.36,2.09,3.0,2.43,3.26,3.12,3.5,3.5,4.0,12.0,11.0,22.0,16.0,21.0,19.0,16.0,16.0,12.0,9.0,2.85
a9df864af8310c565dbc4e5b67e68380dad73281181b0cc514c6588b7db85168,2.5,1.0,2.5,2.21,2.42,2.83,2.83,2.88,3.12,3.62,12.0,8.0,22.0,16.0,15.0,15.0,18.0,16.0,8.0,12.0,2.62
ac3d841c8924f03b2fa64b754e17458759d39a0c50359364b8e4ac3c9eee54a6,1.83,1.62,1.91,2.39,2.5,2.29,2.92,3.0,1.2,3.12,12.0,10.0,17.0,16.0,20.0,21.0,20.0,17.0,2.0,12.0,2.42
ae28a38be0a64320ff017791e8cdb46b25f325e7a2a968d9ed4a65a26a958e64,1.67,1.86,2.41,1.97,2.06,2.69,2.89,3.0,3.25,4.0,12.0,11.0,22.0,16.0,17.0,18.0,18.0,15.0,16.0,9.0,2.56
aed8a0fe5cf14911838e1710d7f12a821750be5a3d641b238a2be69414a7451a,3.5,2.5,3.34,3.09,2.37,3.33,3.11,3.33,3.42,3.5,12.0,11.0,22.0,16.0,16.0,18.0,14.0,21.0,12.0,9.0,3.15
aee1a4ec21a2dc3907e323a634b29c8f8677a015d581d25b062ce4b79da84f46,2.08,0.85,1.88,2.66,1.92,2.79,3.07,2.11,3.14,4.0,12.0,7.0,17.0,16.0,19.0,21.0,23.0,11.0,11.0,9.0,2.5
aefd68f3fe98a807aa007ac70d2f5582dafb631614cf4fd3234088da02d497e7,2.83,3.5,3.3,3.75,3.67,3.67,3.47,3.4,3.89,4.0,12.0,13.0,15.0,18.0,21.0,21.0,18.0,15.0,9.0,12.0,3.55
af47517e219511d73e4e8b3b84b8bab5e41ecf92be3dbae7fb90f259dea715aa,2.67,2.73,2.91,3.47,3.29,2.91,3.38,3.76,3.8,4.0,12.0,11.0,22.0,17.0,17.0,19.0,16.0,17.0,10.0,9.0,3.26
af58ec90e7c1400efe260e28800bc0e9eddb45dd4e8ef1b840abdafb3ae8b0a0,3.0,2.38,2.5,2.76,1.98,3.53,3.68,3.26,3.83,4.0,12.0,12.0,18.0,19.0,17.0,18.0,19.0,19.0,12.0,9.0,3.05
af5e1a9a8a459d3ccc9124950cc2e0c2dff6f67a19f69a4a2d507e5c52f9d02f,1.58,2.59,2.36,1.8,1.36,2.54,3.12,3.36,3.81,4.0,8.0,11.0,21.0,15.0,12.0,24.0,12.0,14.0,16.0,12.0,2.68
af6feaf9b72a6f2647681899547772b0ae5518dc3674202d143c2a9145176109,1.92,2.5,2.29,1.54,2.43,2.28,2.81,3.28,3.92,4.0,12.0,11.0,19.0,11.0,21.0,15.0,21.0,18.0,12.0,9.0,2.67
b1fe6d6f64327012a3c9fe7b08fd935bd6d69e38c438ee0d1f24b9ae7b0b6407,3.25,2.25,3.47,3.1,2.66,3.7,3.78,3.53,3.75,4.0,12.0,8.0,17.0,20.0,16.0,20.0,20.0,15.0,8.0,12.0,3.39
b217c2f39e6a66a641a8e8004a44244ea292f332c3d6f35a37929861666236b9,3.08,2.46,3.24,3.61,3.65,3.48,3.7,3.47,0.0,4.0,12.0,12.0,17.0,19.0,20.0,21.0,22.0,17.0,0.0,9.0,3.44
b2b77e3f67b3551e2a37717f8c2315eca1d89e434e2645b3382be18b8dddabe0,2.17,1.64,2.09,2.31,2.1,3.05,3.28,3.82,4.0,4.0,12.0,11.0,22.0,16.0,15.0,21.0,18.0,14.0,14.0,9.0,2.81
b3509f188c7b5d7b13fc75dcc63370ff6a6b086e1141fc54eec5e06ecf915801,3.67,3.65,3.72,3.28,3.58,3.78,3.46,3.07,3.07,2.77,12.0,13.0,20.0,18.0,18.0,20.0,13.0,14.0,14.0,9.0,3.45
b36b18ef3e3894cd8abca81d22abf72b4e4e524ac67aa00b947f1536d44e49ed,1.5,1.86,2.18,1.09,1.83,2.0,2.57,3.18,3.23,3.25,8.0,11.0,19.0,10.0,15.0,15.0,22.0,19.0,11.0,12.0,2.35
b3ae22ac6a7c99ca3b14da41a3509e8046caef274797dcc4da107f1dea17fee7,2.75,3.0,2.97,3.13,2.83,3.07,3.04,3.33,3.6,4.0,12.0,11.0,19.0,19.0,23.0,19.0,13.0,15.0,10.0,12.0,3.13
b56d2a2059005f96949c7b92f498b1ca19bf74c304a9c2d4ea0856200556a0e4,1.75,2.31,0.8,2.48,2.43,2.91,2.97,2.94,2.75,3.73,8.0,13.0,9.0,20.0,21.0,22.0,17.0,18.0,6.0,11.0,2.6
b5ffab6a5428384c194efbe1f2e9b220b9c866549a48dc855868009a8392a82c,3.33,3.42,2.67,2.32,2.93,3.14,3.11,3.21,4.0,4.0,12.0,12.0,15.0,17.0,22.0,18.0,19.0,21.0,3.0,9.0,3.08
b659edb14cb9630974c38753460e91e5b2a8de1cf5e16780d26a20990d1fb1da,3.58,3.88,3.74,3.61,3.92,3.8,3.69,3.69,3.61,4.0,12.0,13.0,17.0,19.0,20.0,20.0,21.0,16.0,14.0,2.0,3.73
b677069438950fd7dbeba9ec01d3526ed146325ff458262a6f9ba7766a18d887,3.33,1.71,2.75,2.58,2.41,3.02,3.8,3.87,3.67,4.0,12.0,8.0,18.0,19.0,14.0,20.0,22.0,15.0,9.0,9.0,3.13
b73c14ce9448ddf0086a2073f08db9cda2c9f53f2f0a66e53f46b588b7183f78,1.08,1.08,1.66,1.18,1.68,1.91,2.95,3.43,2.88,4.0,4.0,7.0,15.0,11.0,16.0,16.0,21.0,14.0,21.0,12.0,2.38
b76c36cce84f7ceae217fab4a21bea39315e508d7ff7b8fad553e8dac7489122,2.58,2.29,1.3,1.71,2.35,2.75,3.21,3.58,3.65,3.64,12.0,10.0,11.0,11.0,20.0,10.0,19.0,18.0,17.0,11.0,2.8
b7e0e75e8469fa7e3c23de88f35ca7682adf60cbfc1b6489f6ea6ad24e0a306b,2.83,2.77,1.71,2.47,2.0,2.57,2.89,2.97,3.0,3.62,12.0,13.0,11.0,17.0,15.0,20.0,18.0,19.0,12.0,12.0,2.68
b8fd4ce27190e8d9fb32b106be8569c1507aa9019a9114640b0dcf58941da2d7,1.33,1.75,1.83,2.16,2.07,3.5,2.21,3.62,3.73,4.0,8.0,10.0,12.0,16.0,18.0,15.0,17.0,17.0,13.0,9.0,2.65
b9a82369e72d13abb812366db0f7ec0a8b3809681f5d29ac2ee9994efc373516,2.42,2.77,2.6,3.14,3.17,2.61,2.79,2.72,3.21,3.5,12.0,13.0,21.0,14.0,18.0,17.0,19.0,18.0,7.0,9.0,2.84
b9cf939ba923f6b6eedbfe45dbf651509cc0fcaf2b9049e4949f7e6b7e84bc06,2.5,2.69,1.44,2.12,2.95,2.52,2.33,1.62,2.62,4.0,12.0,13.0,17.0,16.0,20.0,23.0,16.0,13.0,13.0,9.0,2.43
b9d62f564952327c60884d610bcfb8043bd2924a3f93746d4001eeb63981911c,2.75,1.86,3.17,2.66,1.83,2.68,3.03,3.55,3.75,4.0,12.0,11.0,18.0,16.0,15.0,17.0,16.0,20.0,8.0,9.0,2.9
ba28af3fa4693a2dc539aa015db0d697d9984b496670e03483fb5b5768565975,1.75,0.83,2.06,2.38,2.5,3.04,3.75,3.0,3.0,3.0,12.0,6.0,17.0,14.0,20.0,24.0,22.0,18.0,8.0,9.0,2.7
bc61deda4b81ba6ac8e92babb76d1d7215e63bf679ebb5f113ce279162aaa2e7,2.25,1.18,1.93,2.12,2.03,3.48,2.65,3.17,3.18,3.0,12.0,8.0,22.0,16.0,14.0,21.0,14.0,23.0,11.0,9.0,2.58
bdae1858266ffe374fd0b86c88af895fae62cd4ca7c807df3c4ee7ba82bc8047,2.17,0.92,2.58,1.0,1.5,1.25,3.5,2.44,3.79,3.93,12.0,4.0,18.0,8.0,13.0,15.0,21.0,16.0,19.0,14.0,2.59
be2710f92e25ebd3459bcf5ddda1e34be797430a690812b15f70d9bfc111bc99,2.0,3.08,2.67,2.85,2.67,3.43,3.22,2.8,3.25,4.0,8.0,12.0,18.0,17.0,15.0,21.0,20.0,12.0,8.0,9.0,3.01
be2cd21f395e585d0a639c9af1f3a78b90167212166536e3d28b57a3b01d117e,2.83,2.5,2.25,2.37,2.59,3.32,3.71,3.12,3.54,4.0,12.0,12.0,18.0,16.0,23.0,20.0,21.0,21.0,14.0,9.0,3.0
be2d01554ff8dd42f04c4f813d28a395fcdb3381d525584e3a4a3e810803419c,2.5,2.77,3.03,2.26,2.75,3.45,3.33,3.4,2.56,3.5,12.0,13.0,17.0,17.0,20.0,21.0,21.0,15.0,8.0,12.0,2.99
bed09d1c2e12358a3a9d263f344cff1d4a27109eece2bb84c3834405ef1c42c1,2.0,1.42,2.0,2.92,2.53,3.7,3.48,3.58,3.77,4.0,12.0,8.0,18.0,15.0,19.0,20.0,21.0,13.0,13.0,9.0,2.99
bed38e632cd0bdf92abb7400990330a72841f2584daa3dffa883b3f42a7ee70b,2.17,2.33,1.0,1.5,2.2,2.78,2.32,3.34,3.13,3.0,12.0,12.0,12.0,16.0,17.0,16.0,17.0,22.0,15.0,9.0,2.42
bf8b07a93b74df770480651d3df8a4a3975f25b08d52f99910a4a8ea571a60a5,2.75,1.23,1.65,2.05,1.56,3.02,3.48,2.89,3.56,4.0,12.0,10.0,11.0,21.0,18.0,20.0,20.0,18.0,9.0,9.0,2.6
bf960012fb65c81879e8c7ce9a41b01fb40ee0a02059d9a2ac6bc9b50e6d4a8e,1.0,1.5,1.5,2.31,1.71,3.28,3.21,3.08,3.5,4.0,4.0,9.0,13.0,13.0,18.0,20.0,19.0,20.0,8.0,9.0,2.63
c31a212f6d4a91575ec9ed54ad21037c4db9ce5d0d7900c98931fcb1f43ada0b,2.67,1.59,2.52,2.53,2.57,3.33,3.33,3.76,3.7,4.0,12.0,8.0,22.0,17.0,18.0,21.0,21.0,19.0,10.0,12.0,3.04
c346fe230b5d90b1d652a149b7b59c6809adb333cc930c9108a23b3d1d7f6e48,3.17,3.23,3.18,3.68,3.82,3.14,3.32,3.56,3.4,4.0,12.0,13.0,17.0,19.0,17.0,21.0,19.0,18.0,5.0,9.0,3.43
c3ea426489f6536f44b57e03e5285ac0988d7838a4178546ec2d57d4e26fd3f1,2.75,2.45,2.86,1.41,2.5,2.8,2.61,3.22,3.21,3.5,12.0,11.0,22.0,9.0,22.0,23.0,19.0,16.0,14.0,9.0,2.75
c431b9080913896380f1f01c824a4d93d0904d61e457ad21d81e199cc594a8b6,3.25,2.5,3.65,3.78,3.61,3.74,3.78,3.85,4.0,4.0,12.0,12.0,17.0,20.0,19.0,17.0,20.0,20.0,4.0,12.0,3.63
c440ea168cefb3064d193c0ace06f863cedc8ea34a093b8a10d3d12a2122f66b,2.42,2.33,3.44,2.7,3.02,3.15,3.59,3.78,3.89,3.5,12.0,9.0,17.0,17.0,20.0,17.0,17.0,16.0,9.0,9.0,3.19
c52ca9dfae39889f6b7a4145b7e623c1bb587879e979b218a0a6dc4bb9f3fd8a,2.5,2.23,1.62,2.3,3.07,2.72,3.42,3.08,3.25,4.0,12.0,10.0,14.0,20.0,22.0,16.0,20.0,13.0,8.0,9.0,2.8
c56fa36e73548bd66050ac0cfadbf99e2eaf7af1406b5e11ebac31c759d07c3d,2.75,3.14,3.18,2.97,2.6,3.53,4.0,3.84,3.36,4.0,12.0,11.0,22.0,14.0,17.0,19.0,19.0,19.0,11.0,13.0,3.36
c57f786bd3bcc1a0a63f5247cdf969dae3d25f7f04477a451c2ad5e981dd298d,2.5,2.75,3.56,3.18,3.45,3.71,3.53,3.94,3.8,4.0,12.0,12.0,17.0,20.0,19.0,19.0,16.0,18.0,10.0,9.0,3.45
c5ab31bed506a9e87cd9a29393c4a0565707059e94aecb63a550747f35b10451,1.25,2.23,2.43,2.09,2.72,2.66,3.13,3.67,3.67,4.0,8.0,11.0,22.0,13.0,20.0,16.0,23.0,18.0,6.0,12.0,2.82
c736cf99be79221cd8632be2f24ba631e87c1a3f357950ec83ac0e21cb729dbc,2.58,3.0,3.5,3.4,3.58,3.52,3.93,3.71,3.2,4.0,12.0,12.0,15.0,20.0,19.0,21.0,15.0,14.0,10.0,12.0,3.47
c759f4abbf0bb1dd97ddbb7fd4aa6066429f89efc8d4f69aaffffa575c92c17b,1.0,2.5,2.87,2.15,1.6,3.08,3.13,3.57,3.71,4.0,8.0,12.0,19.0,20.0,12.0,20.0,19.0,22.0,7.0,9.0,2.81
c813d7a43672c5bfa51a5bbf9c6b7fe3f7d9f0aeb927ca55dc4a793adb86a55d,2.17,0.73,1.73,2.12,2.79,3.4,3.22,3.25,2.53,4.0,12.0,8.0,16.0,13.0,17.0,20.0,23.0,16.0,15.0,9.0,2.7
c877111668f3a39ec044fabcaf7af923462a89b8d0115cada56d0da2b2403c2c,3.17,2.41,2.91,1.62,2.06,3.43,2.42,3.15,3.45,4.0,12.0,11.0,19.0,14.0,17.0,21.0,10.0,20.0,11.0,9.0,2.85
c93682d05e8772d17c5600aeca6fb02366c0c3798b6b0da7a97a2eef6a42ef19,2.67,1.5,0.82,3.33,3.83,3.42,3.0,3.57,2.75,4.0,12.0,7.0,8.0,9.0,18.0,18.0,12.0,22.0,13.0,12.0,3.11
ca2e92719c9d35a24feb9fb35a1e401354bac6ef77b90776b43530104e3982ef,2.08,1.27,2.52,2.8,3.29,3.02,3.53,3.4,3.31,4.0,12.0,10.0,20.0,15.0,21.0,20.0,16.0,15.0,13.0,9.0,2.95
ca9fd96e1dcc3c1dc84f5f82c5154fbcb4f2962e8766261416c678f64f755afc,2.75,1.95,2.45,2.0,1.81,2.75,2.88,3.38,3.14,4.0,12.0,11.0,19.0,13.0,24.0,20.0,16.0,16.0,14.0,9.0,2.63
caa3aaf9ce3e3465adce251d2eb375935bc85788e067d7fb8d55c92cbaee5a1b,2.33,2.08,1.67,1.34,2.58,1.2,3.15,1.83,2.88,3.71,12.0,12.0,15.0,13.0,18.0,9.0,20.0,20.0,13.0,14.0,2.34
cb690e3299a99c00676517c8529fd3ff29c3e9b631e8edaa1af4eb1725e26e74,3.25,3.0,3.39,3.12,2.91,2.71,3.24,3.59,3.79,4.0,12.0,11.0,19.0,17.0,17.0,17.0,19.0,17.0,14.0,12.0,3.28
cb9a54698f12fde163bc20042e986fa1a3deb92947fb9ac41eb00bb6d912c165,2.33,2.27,2.66,2.09,1.64,1.96,2.29,2.87,3.26,4.0,12.0,11.0,19.0,13.0,15.0,14.0,16.0,19.0,21.0,9.0,2.54
ccdbcc677a55ceb3c806ce96ac06596fe4c698fbaa81893833b01453020a2890,1.92,2.86,2.66,2.81,2.42,2.65,3.21,3.52,2.89,2.62,12.0,11.0,22.0,16.0,18.0,20.0,24.0,20.0,19.0,24.0,2.79
ccdfdd4e126899848ca6e9308273ffe3aec872c6b973dec5c4958dda30276ed7,2.42,2.23,2.53,2.18,2.39,2.12,2.67,2.71,3.5,4.0,12.0,11.0,16.0,17.0,11.0,14.0,21.0,14.0,10.0,12.0,2.64
cd9d0e62332f735ad6168d385e1ae2ff21abf8a7112e461b2098ba7f2cba2a4f,2.25,1.36,2.45,2.06,3.16,3.32,3.37,3.45,2.35,4.0,12.0,9.0,22.0,13.0,19.0,22.0,15.0,20.0,20.0,9.0,2.83
cdb63ccd5b1ae024f90a662318aebea8c01e3a9259da6d0a8aaa200ca1964860,2.92,2.82,3.66,2.41,3.82,3.68,3.71,3.66,3.17,4.0,12.0,11.0,22.0,16.0,17.0,22.0,12.0,19.0,12.0,9.0,3.42
cdef932b927dcf3b1a6806dd8fa17711c3af436d06cf1a470e238c0b7d2298e6,1.67,1.09,2.16,0.78,1.86,2.48,2.31,3.15,2.79,3.0,8.0,8.0,19.0,8.0,21.0,21.0,21.0,20.0,14.0,9.0,2.27
ce77af231a7f0473b1540a0898d5f64acb3fbc4dbf4339bb614cc4d1d5b997b9,2.75,3.19,3.12,3.05,2.45,2.97,3.36,3.55,3.77,3.75,12.0,13.0,17.0,19.0,20.0,17.0,18.0,11.0,13.0,12.0,3.15
cedbd76384e1871ad8f075e25415b2bc2d89f2506ffe66d0d9d3825d85936457,2.5,1.42,1.79,2.12,2.1,3.13,3.11,2.86,3.11,4.0,12.0,7.0,14.0,17.0,17.0,19.0,23.0,16.0,9.0,12.0,2.67
cefc5b0b0a1ef6cd083538242f77238faed40ec3cc68052b94302e321adcc7d1,3.08,3.5,3.76,3.28,3.5,3.36,3.66,3.83,3.83,3.75,12.0,11.0,19.0,16.0,20.0,21.0,16.0,23.0,9.0,12.0,3.56
cf07033d24db4e5a05f7e00fd2ac66516603638bef8bf833d9b136039d534232,2.33,2.25,2.75,2.05,2.35,3.39,3.4,2.69,3.62,3.5,12.0,12.0,18.0,19.0,20.0,18.0,15.0,13.0,8.0,12.0,2.78
cf248648a2816fc1eb7a3ac0165a723ff191870cfa813837f2dc6f2aabde4442,1.0,1.77,1.1,2.06,2.67,2.76,2.88,3.17,3.18,3.28,8.0,13.0,9.0,14.0,18.0,19.0,12.0,12.0,22.0,16.0,2.55
cf49c5947b4fa7c6ca87ca9d155c1e8281938d33c7c3175dbb27ad0b94df4b4a,2.25,1.77,2.32,2.41,3.0,3.6,3.27,3.64,3.38,3.91,12.0,9.0,19.0,13.0,18.0,21.0,15.0,18.0,8.0,11.0,3.0
cf990b00903e2adde3b08fe49d94f6a2ad8069a7b8066613cfd70681f8e4fe93,2.83,2.71,3.25,2.58,2.62,3.45,2.0,2.93,3.5,3.5,12.0,12.0,18.0,19.0,20.0,19.0,13.0,14.0,14.0,9.0,2.93
d0120206f8de25e4d86856cec8fd4ec02c1eea924a4044db2379012715dfa260,2.75,2.64,2.8,1.62,2.65,2.66,2.84,3.57,3.62,4.0,12.0,11.0,22.0,13.0,20.0,16.0,13.0,15.0,16.0,9.0,2.89
d01d128afac6b7a3bb95f48d5b8ac60131ce6a1e96ec4868e68569268e70dc11,3.5,3.42,3.21,3.84,3.78,3.53,3.7,3.68,4.0,3.5,12.0,12.0,17.0,19.0,20.0,19.0,20.0,19.0,3.0,9.0,3.6
d1f863174f9e34d1b20c73225033dfec7f4da9228e09901016b5b496bee7306e,2.83,3.12,3.8,2.58,2.5,3.8,3.44,3.37,3.86,3.5,12.0,12.0,15.0,20.0,21.0,20.0,18.0,23.0,7.0,9.0,3.23
d3c53f257abb0af3782c96f8d123f45efce6ba8b53015a27f7399c39569d16d0,3.33,3.04,3.42,3.47,2.8,3.45,3.31,3.25,3.5,4.0,12.0,12.0,18.0,19.0,20.0,21.0,18.0,14.0,8.0,12.0,3.33
d3e6643d3748bf28e4e9a4fca31f6f808045d729be140e37be60e8de42ad4823,2.58,2.82,2.84,3.21,2.42,3.31,3.55,3.53,3.55,4.0,12.0,11.0,19.0,17.0,20.0,18.0,22.0,17.0,11.0,9.0,3.15
d3eb417b1f75e77f102b777680947f3d0298e0376be35917053839ef27fec919,1.83,2.18,2.86,2.22,2.33,2.63,3.36,3.03,3.0,4.0,8.0,11.0,22.0,15.0,15.0,16.0,21.0,15.0,14.0,9.0,2.78
d408f93c322d587bb37c22ad378f0b24c6392f9d8a89fa709ef1f845a61c4a12,1.92,2.32,3.18,2.21,2.24,2.89,3.5,3.79,3.62,3.8,12.0,11.0,19.0,14.0,16.0,18.0,13.0,12.0,16.0,23.0,3.01
d4216fcff70a789a9f5d1336bebded40c59d5ea418a43e2410954bba71c8b67e,2.5,2.0,2.72,3.0,2.93,3.45,3.82,3.06,3.89,3.0,12.0,10.0,20.0,20.0,21.0,19.0,17.0,16.0,9.0,9.0,3.05
d49654e9cf1dae52a705baf2e5c2d45638f3162e5747d65367b745222f090261,2.67,1.91,3.11,2.45,1.42,3.5,2.97,3.75,3.06,3.7,12.0,8.0,22.0,19.0,12.0,20.0,16.0,16.0,16.0,15.0,2.96
d5138082d5fcf8882cf4d81b8708332ed416daff9da4c5a216e81d54f02982f3,0.92,0.0,1.0,1.53,1.7,1.94,2.89,2.28,2.73,3.5,4.0,0.0,13.0,13.0,14.0,17.0,22.0,15.0,22.0,15.0,2.25
d527a7a7c4295d78aae507058e969a8d0b99e4de86c40a672c9b63a9de645935,1.83,2.33,2.65,3.18,2.58,3.11,3.58,3.23,3.57,4.0,12.0,12.0,17.0,17.0,19.0,22.0,20.0,13.0,7.0,9.0,2.98
d6ab9a1b3e1ee34026e0114a487d6d7ef8890969181bb731a0848410f0f6e158,2.5,2.96,3.1,2.87,3.29,3.43,3.62,3.25,3.57,4.0,12.0,12.0,15.0,19.0,19.0,21.0,21.0,14.0,7.0,9.0,3.25
d6b3c76bf6ccc0a267aab29c0a0950fc27fc7d3d77ded25fa57d6f3e21081578,1.83,0.59,1.68,1.68,2.28,2.85,2.75,3.41,2.81,3.62,12.0,5.0,19.0,13.0,14.0,17.0,20.0,16.0,16.0,12.0,2.48
d71bc2978a9d3dc679db408c851b74fb2223b1eb3aa01f48f3df4d5cd261864d,2.0,2.73,2.86,3.14,2.9,3.26,2.38,3.5,3.41,4.0,12.0,11.0,22.0,14.0,20.0,18.0,10.0,20.0,11.0,9.0,3.03
d789441d3dbafb1e0044bde3201b5ad720e18e5c3d4fb571dd1e054d957ca29c,2.92,1.29,0.83,2.38,1.85,3.43,3.83,3.75,3.88,4.0,12.0,8.0,12.0,13.0,20.0,21.0,18.0,16.0,16.0,9.0,2.91
d7b963d4b45c9b83f31ede922621ea801d97bee2aeb4fb3922cdb82dafccc6c8,1.83,1.09,0.55,1.6,2.18,2.45,3.18,3.3,3.26,4.0,8.0,9.0,9.0,17.0,19.0,16.0,20.0,20.0,21.0,12.0,2.54
d7f21d67ac1ab3ed48e602737d1adc699eb8e5afdbbf989fc917a14383d79c26,1.67,1.65,1.1,2.33,2.66,3.12,2.68,3.13,2.8,4.0,8.0,13.0,12.0,15.0,16.0,21.0,19.0,19.0,10.0,9.0,2.57
d7ff9810c805fa474fabcddd5f32b2ca0bb433081f31632846f8b41cbb79e422,1.33,1.91,3.16,2.58,3.08,2.95,2.79,3.28,3.73,4.0,8.0,11.0,19.0,19.0,18.0,17.0,14.0,20.0,11.0,12.0,2.95
d84722a47c2687993540b37143227476fbfde5f010c432170da28bea84e7bb98,1.67,0.92,2.0,1.95,2.17,3.59,3.19,3.18,3.46,4.0,10.0,8.0,18.0,13.0,17.0,22.0,21.0,14.0,13.0,9.0,2.72
d89f1378c601f59d75987d424feaf806eb391340f89ed64d867fe0b4a3a081ab,1.67,2.21,2.9,2.2,2.28,3.35,3.29,3.54,3.64,4.0,8.0,12.0,15.0,20.0,20.0,20.0,19.0,13.0,11.0,9.0,2.89
d910bd615e720d607d0bc8048b2d12e0df38b5a98b1c45caaf41dd755d9faa4f,2.25,2.05,2.73,2.18,2.38,2.6,2.61,3.47,3.42,3.0,12.0,9.0,22.0,14.0,17.0,17.0,22.0,16.0,12.0,9.0,2.68
d932d6de2c96d271ab1a4ac1c734cf9e0fa0efb7de8d4be2eab9d96fc9d49793,2.67,2.32,2.8,1.72,2.72,2.93,3.16,3.03,4.0,3.5,12.0,9.0,22.0,11.0,20.0,18.0,19.0,19.0,8.0,9.0,2.87
d9b79bff800c7d85ececfd0a0b58635aceda470977f6f2ea714897df3e59d1d4,2.17,2.17,2.58,2.33,2.86,3.18,2.82,3.36,3.62,3.5,12.0,9.0,18.0,17.0,22.0,22.0,15.0,14.0,13.0,9.0,2.86
db712aa8444ac80efa3db953a66969e29d0e64cd627dac1f96f08187d06f513b,1.58,0.92,3.0,3.58,2.79,3.05,3.14,3.44,3.77,4.0,10.0,7.0,12.0,19.0,18.0,22.0,20.0,18.0,13.0,9.0,3.06
